variant_id,variant_type,n_slots_flipped,flips_applied,messages_flipped,n_events,E_mwh,unwarned_pct_E,short_lead_pct_E,actionable_unacted_pct_E,warned_pct_E,warned_n_events,warned_E_mwh,actionable_n_events,actionable_E_mwh,converter_n_events,converter_E_mwh,converter_same_warned_pct_E,converter_same_warned_n,big_event_bucket,big_event_same_warn,big_event_lead_h,big_event_same_n,delta_actionable_pp,rationale_quotes,is_frozen,is_adverse_joint,is_max_joint
joint_4slots,joint,4,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|no_speed_development:control->brake_hydraulic|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:No speed development->brake_hydraulic|warning:Cable overload->electrical,4213,9386.501584975991,83.27695378369856,8.3982702668651,8.32477594943635,16.72304621630145,1077,1569.7089981494032,784,781.4052264395432,977,1741.3485003248225,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7966064555810428,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:No speed development->brake_hydraulic|stop:High yaw load->external,4213,9386.501584975991,83.27695378369856,8.3982702668651,8.32477594943635,16.72304621630145,1077,1569.7089981494032,784,781.4052264395432,977,1741.3485003248225,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7966064555810428,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:No speed development->brake_hydraulic|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,83.27695378369856,8.3982702668651,8.32477594943635,16.72304621630145,1077,1569.7089981494032,784,781.4052264395432,977,1741.3485003248225,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7966064555810428,,False,False,False
joint_3slots,joint,3,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|wec_shut_down:control->manual,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:WEC shut down->manual,4213,9386.501584975991,85.60548053712354,8.39674713521554,5.99777232766093,14.39451946287647,1073,1351.1417975325774,781,562.9809945991447,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.530397166194378,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|wec_shut_down:control->manual|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:WEC shut down->manual|warning:Cable overload->electrical,4213,9386.501584975991,85.60548053712354,8.39674713521554,5.99777232766093,14.39451946287647,1073,1351.1417975325774,781,562.9809945991447,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.530397166194378,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|wec_shut_down:control->manual|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:WEC shut down->manual|stop:High yaw load->external,4213,9386.501584975991,85.60548053712354,8.39674713521554,5.99777232766093,14.39451946287647,1073,1351.1417975325774,781,562.9809945991447,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.530397166194378,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|wec_shut_down:control->manual|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:WEC shut down->manual|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,85.60548053712354,8.39674713521554,5.99777232766093,14.39451946287647,1073,1351.1417975325774,781,562.9809945991447,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.530397166194378,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|wec_shut_down:control->manual|no_speed_development:control->pitch,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:WEC shut down->manual|stop:No speed development->pitch,4213,9386.501584975991,85.5204861842104,8.39674713521554,6.082766680574085,14.479513815789625,1074,1359.1197938159107,782,570.958990882478,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.4454028132812224,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|wec_shut_down:control->manual|no_speed_development:control->pitch|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:WEC shut down->manual|stop:No speed development->pitch|warning:Cable overload->electrical,4213,9386.501584975991,85.5204861842104,8.39674713521554,6.082766680574085,14.479513815789625,1074,1359.1197938159107,782,570.958990882478,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.4454028132812224,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|wec_shut_down:control->manual|no_speed_development:control->pitch|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:WEC shut down->manual|stop:No speed development->pitch|stop:High yaw load->external,4213,9386.501584975991,85.5204861842104,8.39674713521554,6.082766680574085,14.479513815789625,1074,1359.1197938159107,782,570.958990882478,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.4454028132812224,,False,False,False
joint_6slots,joint,6,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|wec_shut_down:control->manual|no_speed_development:control->pitch|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:WEC shut down->manual|stop:No speed development->pitch|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,85.5204861842104,8.39674713521554,6.082766680574085,14.479513815789625,1074,1359.1197938159107,782,570.958990882478,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.4454028132812224,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic,4213,9386.501584975991,85.51580380029105,8.3982702668651,6.085925932843867,14.484196199708967,1076,1359.5593058567144,783,571.2555341468544,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.4422435610114412,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|warning:Cable overload->electrical,4213,9386.501584975991,85.51580380029105,8.3982702668651,6.085925932843867,14.484196199708967,1076,1359.5593058567144,783,571.2555341468544,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.4422435610114412,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|stop:High yaw load->external,4213,9386.501584975991,85.51580380029105,8.3982702668651,6.085925932843867,14.484196199708967,1076,1359.5593058567144,783,571.2555341468544,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.4422435610114412,,False,False,False
joint_6slots,joint,6,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,85.51580380029105,8.3982702668651,6.085925932843867,14.484196199708967,1076,1359.5593058567144,783,571.2555341468544,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.4422435610114412,,False,False,False
joint_3slots,joint,3,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|current_asymmetry:converter->generator,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:Current asymmetry->generator,4213,9386.501584975991,83.36663052053106,8.39674713521554,8.236622344253416,16.633369479468954,1074,1561.2914898252661,782,773.1306868918334,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7084528503981078,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|current_asymmetry:converter->generator|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:Current asymmetry->generator|warning:Cable overload->electrical,4213,9386.501584975991,83.36663052053106,8.39674713521554,8.236622344253416,16.633369479468954,1074,1561.2914898252661,782,773.1306868918334,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7084528503981078,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|current_asymmetry:converter->generator|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:Current asymmetry->generator|stop:High yaw load->external,4213,9386.501584975991,83.36663052053106,8.39674713521554,8.236622344253416,16.633369479468954,1074,1561.2914898252661,782,773.1306868918334,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7084528503981078,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|current_asymmetry:converter->generator|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:Current asymmetry->generator|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,83.36663052053106,8.39674713521554,8.236622344253416,16.633369479468954,1074,1561.2914898252661,782,773.1306868918334,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7084528503981078,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|current_asymmetry:converter->generator|no_speed_development:control->pitch,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:Current asymmetry->generator|stop:No speed development->pitch,4213,9386.501584975991,83.2816361676179,8.39674713521554,8.32161669716657,16.718363832382106,1075,1569.2694861085993,783,781.1086831751668,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7934472033112625,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|current_asymmetry:converter->generator|no_speed_development:control->pitch|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:Current asymmetry->generator|stop:No speed development->pitch|warning:Cable overload->electrical,4213,9386.501584975991,83.2816361676179,8.39674713521554,8.32161669716657,16.718363832382106,1075,1569.2694861085993,783,781.1086831751668,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7934472033112625,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|current_asymmetry:converter->generator|no_speed_development:control->pitch|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:Current asymmetry->generator|stop:No speed development->pitch|stop:High yaw load->external,4213,9386.501584975991,83.2816361676179,8.39674713521554,8.32161669716657,16.718363832382106,1075,1569.2694861085993,783,781.1086831751668,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7934472033112625,,False,False,False
joint_6slots,joint,6,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|current_asymmetry:converter->generator|no_speed_development:control->pitch|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:Current asymmetry->generator|stop:No speed development->pitch|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,83.2816361676179,8.39674713521554,8.32161669716657,16.718363832382106,1075,1569.2694861085993,783,781.1086831751668,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7934472033112625,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|brake_resistor_chp:pitch->brake_hydraulic|current_asymmetry:converter->generator|no_speed_development:control->brake_hydraulic,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Error brake resistor CHP->brake_hydraulic|stop:Current asymmetry->generator|stop:No speed development->brake_hydraulic,4213,9386.501584975991,83.27695378369856,8.3982702668651,8.32477594943635,16.72304621630145,1077,1569.7089981494032,784,781.4052264395432,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.7966064555810428,,False,False,False
